iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
2434;1;3458.0;100.0;6011;[0.08883713192480452, 0.22924638163367161, 0.41074696389951754, 0.2711695225420063];0.8051765960597601;0.6552044268783103;0.6659089977948344
2435;1;3372.0;100.0;5955;[0.043157010915197316, 0.17145256087321578, 0.4448362720403023, 0.34055415617128465];0.8321114314362087;0.7400627588640777;0.7388859782765085
2436;1;3348.0;100.0;5928;[0.00860323886639676, 0.07321187584345479, 0.3861336032388664, 0.532051282051282];0.8742133725544982;0.7822698638240082;0.7971647717358491
2437;1;3327.0;100.0;5802;[0.001206480523957256, 0.006377111340916925, 0.1284039986211651, 0.8640124095139607];0.8058660000517067;0.8356574084853835;0.8075912041783346
2438;1;3388.0;100.0;5974;[0.014395714763977234, 0.11801138265818548, 0.4281888182122531, 0.4394040843655842];0.8645814548388664;0.7616047255954155;0.7529938502395328
2439;1;3436.0;100.0;5981;[0.048152482862397594, 0.17889984952349106, 0.4500919578665775, 0.32285570974753386];0.8468297377126354;0.6878425969422268;0.6940512034770158
244;1;3474.0;100.0;5838;[0.0632065775950668, 0.2064063035286057, 0.4087016101404591, 0.32168550873586843];0.3512456928160557;0.5852823095656501;0.6107818961606172
2440;1;3413.0;100.0;5847;[0.0762784333846417, 0.23978108431674364, 0.42072857875833763, 0.26321190354027707];0.8851212489311557;0.6564542765872229;0.6478343069922833
2441;1;3378.0;100.0;5810;[0.10223752151462995, 0.2693631669535284, 0.38812392426850256, 0.24027538726333908];0.8679499432267478;0.6102445734212936;0.6067013254666361
2442;1;3414.0;100.0;5871;[0.08431272355646398, 0.21427354794753875, 0.4346789303355476, 0.26673479816044965];0.8456886648905649;0.6320039372129017;0.6310440989233853
2443;1;3382.0;100.0;6041;[0.050157258731998014, 0.19218672405230922, 0.4264194669756663, 0.33123655024002646];0.8474125726624924;0.7258214965939663;0.7203463089010749
2444;1;3385.0;100.0;5816;[0.01581843191196699, 0.0921595598349381, 0.4047455295735901, 0.4872764786795048];0.8302596140650577;0.7981043142934208;0.7884297147557824
2445;1;3458.0;100.0;5784;[0.0, 0.005186721991701245, 0.1485131396957123, 0.8463001383125864];0.833062678468341;0.8247925836974592;0.8398398392697695
2446;1;3393.0;100.0;5862;[0.017741385192766974, 0.1190719890822245, 0.4205049471170249, 0.44268167860798363];0.8021283287994658;0.7767715729192863;0.7698270079123355
2447;1;3472.0;100.0;5834;[0.052965375385670206, 0.2156324991429551, 0.42680836475831335, 0.3045937607130614];0.8580484438758509;0.7069302603796414;0.7070721588736967
2448;1;3390.0;100.0;5833;[0.079033087605006, 0.24412823589919425, 0.41316646665523743, 0.26367220984056233];0.8677579846640093;0.6418084510174928;0.645940568505787
2449;1;3509.0;100.0;5897;[0.10988638290656266, 0.2709852467356283, 0.38697642869255555, 0.23215194166525352];0.855823898322341;0.5980493618247832;0.6101871638333226
245;1;3506.0;100.0;6012;[0.05605455755156354, 0.22471723220226214, 0.39886892880904856, 0.3203592814371258];0.14647943999456503;0.49492660207254074;0.5021634162232447
2450;1;3565.0;100.0;6038;[0.09158661808545876, 0.25289831069890695, 0.39963564094070886, 0.2558794302749255];0.8595197023313635;0.6556600511524456;0.6486332110113203
2451;1;3404.0;100.0;6000;[0.055, 0.20533333333333334, 0.44866666666666666, 0.291];0.8904038333102272;0.733458449407899;0.7401632784162421
2452;1;3428.0;100.0;5989;[0.020370679579228584, 0.11537819335448322, 0.402571380864919, 0.4616797462013692];0.9060354055752288;0.8239837595216891;0.8279009344644569
2453;1;3421.0;100.0;6031;[0.0, 0.00248714972641353, 0.09185872989553971, 0.9056541203780467];0.8158971150247095;0.8323196777350493;0.8468008483385074
2454;1;3448.0;101.0;5888;[0.030740489130434784, 0.140625, 0.4201766304347826, 0.4084578804347826];0.8359119187795858;0.7845988757668259;0.7676798872683145
2455;1;3546.0;100.0;5981;[0.07741180404614613, 0.2143454271860893, 0.40043470991472996, 0.3078080588530346];0.8110185408839746;0.695323108946564;0.6913511125974063
2456;1;3498.0;100.0;5962;[0.1058369674605837, 0.27121771217712176, 0.388460248238846, 0.23448507212344852];0.8074182908474298;0.6556539865898147;0.6575480073026776
2457;1;3487.0;100.0;5761;[0.12931782676618642, 0.28501996181218536, 0.36851241103975, 0.21714980038187814];0.8124780290683624;0.6383558593115694;0.6328421285380752
2458;1;3484.0;100.0;6014;[0.11207183239108746, 0.2658796142334553, 0.38626538077818423, 0.23578317259727302];0.8741751636844916;0.6716487301147894;0.6772943246221711
2459;1;3522.0;100.0;5876;[0.08934649421375085, 0.2237916950306331, 0.42988427501701837, 0.25697753573859766];0.9242014944074654;0.7500364265303864;0.7465175568811468
246;1;3578.0;100.0;5757;[0.05402119159284349, 0.24387701928087546, 0.37797463956922006, 0.32412714955706096];0.07796354649025924;0.4707271509158876;0.4726079901011019
2460;1;3468.0;100.0;5920;[0.046114864864864866, 0.16959459459459458, 0.42027027027027025, 0.3640202702702703];0.8852310966018551;0.8393310253504671;0.8313461551968752
2461;1;3521.0;100.0;5953;[0.0, 0.005375440954140769, 0.11137241726860407, 0.8832521417772552];0.8194268130011683;0.855049347831478;0.8629770875821001
2462;1;3536.0;100.0;5854;[0.06798770071745815, 0.2066962760505637, 0.45387769046805604, 0.2714383327639221];0.9083096289740347;0.8487652437243236;0.8409232962859295
2463;1;3592.0;100.0;5974;[0.12922664881151658, 0.2872447271509876, 0.3659189822564446, 0.21760964178105122];0.9311060821706737;0.7887774138861002;0.7886600204596165
2464;1;3574.0;100.0;5836;[0.12919808087731321, 0.29866346812885536, 0.36771761480466075, 0.20442083618917067];0.8968630078716124;0.6787061671558242;0.6847583742910965
2465;1;3601.0;100.0;5828;[0.14138641043239533, 0.31983527796842826, 0.34763212079615646, 0.1911461908030199];0.8248785310589;0.6180330023504925;0.6185715928273914
2466;1;3504.0;100.0;5923;[0.1347290224548371, 0.3060948843491474, 0.36248522708087116, 0.19669086611514436];0.9176736727168738;0.7054051266617843;0.7123473487107769
2467;1;3465.0;100.0;5981;[0.1478013710081926, 0.3298779468316335, 0.35679652232068215, 0.16552415983949173];0.908845004484164;0.7805089145922794;0.7810981939331597
2468;1;3568.0;100.0;5772;[0.12266112266112267, 0.30076230076230076, 0.3733541233541234, 0.20322245322245322];0.872559300137912;0.8620496274956224;0.8638474340113081
2469;1;3644.0;100.0;5744;[0.06006267409470752, 0.6690459610027855, 0.2620125348189415, 0.008878830083565459];0.8594253418807021;0.928527545282908;0.925666790481532
247;1;3462.0;100.0;5844;[0.07255304585900069, 0.22227926078028748, 0.406570841889117, 0.2985968514715948];0.2767529013622205;0.5600093797553543;0.5600251346928954
2470;1;3551.0;100.0;5771;[0.12649454167388668, 0.2914572864321608, 0.42488303586900017, 0.15716513602495236];0.9366782908530296;0.8731067861231504;0.8720589077262303
2471;1;3732.0;101.0;5866;[0.1602454824411865, 0.3561200136379134, 0.3162291169451074, 0.1674053869757927];0.9252742179958363;0.7706295801458781;0.7795629138709858
2472;1;3499.0;100.0;5720;[0.13846153846153847, 0.3034965034965035, 0.3531468531468531, 0.2048951048951049];0.938015418785996;0.7149888229886217;0.715848093357045
2473;1;3598.0;100.0;5851;[0.14629977781575798, 0.30627243206289523, 0.35498205434968383, 0.19244573577166296];0.9329417253510057;0.6362984284693651;0.6404916086481994
2474;1;3564.0;100.0;5788;[0.14011748445058742, 0.30960608154803043, 0.364201796821009, 0.18607463718037318];0.8568544958274249;0.6869960230247908;0.688848557929452
2475;1;3480.0;100.0;6001;[0.11098150308281952, 0.2939510081653058, 0.3776037327112148, 0.2174637560406599];0.8858009897187391;0.7847701954281445;0.7699965930991859
2476;1;3493.0;100.0;6026;[0.05492864254895453, 0.17855957517424495, 0.443245934284766, 0.3232658479920345];0.892393634771576;0.8321902844084825;0.821014998043855
2477;1;3503.0;100.0;6003;[0.0, 0.0, 6.663334999167084E-4, 0.9993336665000833];0.6120574130731182;0.6320040380340551;0.6322621698282801
2478;1;3481.0;100.0;5839;[0.04247302620311697, 0.16800822058571674, 0.4493920191813667, 0.34012673402979965];0.8891154620019236;0.8499377038189809;0.8477590899582972
2479;1;3533.0;100.0;5975;[0.09740585774058577, 0.24619246861924687, 0.4105439330543933, 0.24585774058577406];0.9322178711893345;0.7666094152691172;0.7695847216075354
248;1;3593.0;100.0;5890;[0.06078098471986418, 0.19490662139219014, 0.43565365025466896, 0.3086587436332767];0.5208745967315657;0.6469262464526551;0.6530327165454416
2480;1;3546.0;100.0;5842;[0.11759671345429647, 0.2545361177678877, 0.38257446080109553, 0.24529270797672031];0.8780053108480625;0.666901220095853;0.6786715582953818
2481;1;3525.0;100.0;5994;[0.12228895562228896, 0.27560894227560895, 0.39039039039039036, 0.21171171171171171];0.9022712121476401;0.6126593908182031;0.5911964164183405
2482;1;3569.0;100.0;5810;[0.12220309810671257, 0.27934595524956973, 0.3685025817555938, 0.22994836488812392];0.9442238758934778;0.6921831997955263;0.6882095394293668
2483;1;3528.0;100.0;5895;[0.061747243426632736, 0.22900763358778625, 0.4364715860899067, 0.2727735368956743];0.930615587224725;0.7317055478510506;0.7351020391948113
2484;1;3508.0;100.0;5983;[0.035768009359852915, 0.14557914089921445, 0.44626441584489385, 0.37238843389603876];0.8959609642544174;0.8442352740945116;0.8397826275754295
2485;1;3508.0;100.0;5953;[0.0, 1.6798252981689904E-4, 0.06450529144968924, 0.9353267260204938];0.8511390263627827;0.8825538564850465;0.8964760962616667
2486;1;3480.0;100.0;5881;[0.027546335657201156, 0.1239585104574052, 0.42237714674375104, 0.42611800714164255];0.8990845008083046;0.8360180815721143;0.8382617832296732
2487;1;3498.0;101.0;5795;[0.06867989646246764, 0.20241587575496117, 0.4191544434857636, 0.3097497842968076];0.9101509913259573;0.7571255664282459;0.7611871800531901
2488;1;3425.0;100.0;5858;[0.08484124274496416, 0.22823489245476272, 0.4202799590303858, 0.26664390576988733];0.8765535375394494;0.6767535845085955;0.6787757887993003
2489;1;3499.0;100.0;5797;[0.10660686562014836, 0.2653096429187511, 0.3912368466448163, 0.23684664481628429];0.8836460346822257;0.5828848651803197;0.5942952113305637
249;1;3505.0;100.0;5799;[0.06604586997758234, 0.20762200379375753, 0.4054147266770133, 0.32091739955164683];0.8121572436736475;0.7820081739803657;0.7705223536249648
2490;1;3454.0;100.0;5860;[0.09180887372013652, 0.24215017064846417, 0.4104095563139932, 0.25563139931740614];0.8921172274478703;0.6487165621715052;0.656578469930404
2491;1;3512.0;100.0;5805;[0.059431524547803614, 0.20602928509905255, 0.44995693367786394, 0.2845822566752799];0.9425133081167911;0.7485026573476501;0.7407706401006808
2492;1;3374.0;100.0;6009;[0.016475287069395907, 0.10484273589615577, 0.42120153103677815, 0.4574804459976702];0.9003808035214276;0.813450277305931;0.8100261055641472
2493;1;3371.0;100.0;5871;[0.0, 5.10986203372509E-4, 0.06591722023505366, 0.9335717935615738];0.8586378218579267;0.8565821082315432;0.8658089804740123
2494;1;3415.0;100.0;6034;[0.012926748425588332, 0.08534968511766655, 0.4386808087504143, 0.4630427577063308];0.9191434527170127;0.8015654783872334;0.8070100993973918
2495;1;3397.0;100.0;5842;[0.04895583704210887, 0.17374186922286888, 0.45515234508729885, 0.3221499486477234];0.9250338694960673;0.7514037536694815;0.7542457783273886
2496;1;3397.0;100.0;5930;[0.08465430016863407, 0.22917369308600338, 0.42310286677908937, 0.2630691399662732];0.8740176223899595;0.6616155111969781;0.6651907283844821
2497;1;3415.0;100.0;5892;[0.09758995247793618, 0.2640868974881195, 0.39918533604887985, 0.2391378139850645];0.8978961464489962;0.5968379812697581;0.602633296607082
2498;1;3436.0;100.0;5876;[0.08151803948264125, 0.23213070115724982, 0.4162695711368278, 0.27008168822328116];0.8996212749204257;0.6580339041613856;0.6465129439349662
2499;1;3339.0;100.0;5846;[0.03711939787889155, 0.16695176188847075, 0.43619568936024633, 0.3597331508723914];0.954580384484382;0.7273205168426266;0.7264645780010812
25;1;3407.0;101.0;5898;[5.08646998982706E-4, 0.02305866395388267, 0.2585622244828755, 0.7178704645642591];0.9350904674883525;0.8291625826026192;0.8475491480337416
250;1;3543.0;100.0;5798;[0.0712314591238358, 0.22387030010348397, 0.4130734736115902, 0.29182476716109];0.8794495530782379;0.8191035998609569;0.823260698561247
2500;1;3385.0;100.0;6007;[0.018145496920259695, 0.11469951722989845, 0.4338272015981355, 0.4333277842517063];0.9063855780077603;0.7918210852428784;0.7753390965232775
2501;1;3394.0;100.0;5897;[0.0, 0.0010174665083940986, 0.08851958623028659, 0.9104629472613193];0.9071075798296783;0.8687181910895346;0.8538611948393138
2502;1;3328.0;100.0;5893;[0.009502799932122857, 0.08450704225352113, 0.4177838113015442, 0.4882063465128118];0.9460143503780551;0.828859497898762;0.8311997311437576
2503;1;3390.0;100.0;6073;[0.039189856742960646, 0.17141445743454636, 0.4488720566441627, 0.3405236291783303];0.9557391988012908;0.7603209130385383;0.7578525777638974
2504;1;3403.0;100.0;5814;[0.0718954248366013, 0.2194702442380461, 0.4222566219470244, 0.28637770897832815];0.8768998249796455;0.6391945709111285;0.6469455442489662
2505;1;3361.0;100.0;5771;[0.10136891353318316, 0.2564546872292497, 0.3981978859816323, 0.24397851325593484];0.9224832501366171;0.6197795706553892;0.6134927633206065
2506;1;3464.0;100.0;5819;[0.07664547173053789, 0.2364667468637223, 0.4316892936930744, 0.2551984877126654];0.9494822721725369;0.6610420971551154;0.6711933352790124
2507;1;3359.0;100.0;5821;[0.04810170073870469, 0.18330183817213538, 0.43755368493386015, 0.33104277615529976];0.9107069071541902;0.7291947325434401;0.7299632702348933
2508;1;3392.0;100.0;5958;[0.015609264853977844, 0.0986908358509567, 0.42396777442094663, 0.46173212487411885];0.9340284714931428;0.7921081266522181;0.7863346763907624
2509;1;3374.0;100.0;6037;[0.0, 0.0023190326321020373, 0.1366572801060129, 0.861023687261885];0.9512405504586195;0.9097900077455213;0.9192005767641422
251;1;3511.0;100.0;6029;[0.07978105821861005, 0.20467739260242163, 0.4440205672582518, 0.27152098192071655];0.6514970995559843;0.7118114238017681;0.7249471906105677
2510;1;3418.0;100.0;5895;[0.008481764206955046, 0.0926208651399491, 0.41391009329940626, 0.48498727735368957];0.9292608776900815;0.8335311340957385;0.8346753437075572
2511;1;3483.0;100.0;5855;[0.04252775405636208, 0.17694278394534585, 0.44457728437233135, 0.3359521776259607];0.9349982304172556;0.7490416578719817;0.740918967565649
2512;1;3387.0;100.0;5995;[0.07239366138448708, 0.23552960800667222, 0.4341951626355296, 0.2578815679733111];0.9609856731776153;0.6648833926084502;0.6636771884110378
2513;1;3468.0;100.0;6048;[0.09771825396825397, 0.26868386243386244, 0.3978174603174603, 0.23578042328042328];0.9679072933735642;0.6338100032774652;0.6249114068973823
2514;1;3496.0;100.0;5913;[0.08760358532048029, 0.2536783358701167, 0.4119736174530695, 0.2467444613563335];0.9398303251298088;0.6720215701509878;0.6722756386397908
2515;1;3453.0;100.0;5900;[0.06864406779661017, 0.2228813559322034, 0.4335593220338983, 0.27491525423728813];0.9546896967069259;0.7478308146940222;0.7447461514527922
2516;1;3422.0;100.0;5850;[0.022905982905982905, 0.12752136752136753, 0.4494017094017094, 0.4001709401709402];0.9457962330893227;0.8100811120776678;0.8180498138495154
2517;1;3351.0;100.0;5916;[0.0, 0.006592292089249493, 0.18407707910750506, 0.8093306288032455];0.9544444484725109;0.9269281287384525;0.9292371494364053
2518;1;3336.0;100.0;5995;[0.012510425354462052, 0.09441201000834028, 0.464720600500417, 0.42835696413678065];0.929373628754917;0.8533216592780494;0.8482827427390808
2519;1;3549.0;100.0;5905;[0.0716342082980525, 0.21083827265029637, 0.4220152413209145, 0.2955122777307367];0.9757055292766146;0.7964531024383416;0.7974337768991494
252;1;3484.0;100.0;5883;[0.13224545300017, 0.25684174740778515, 0.35526092129865716, 0.2556518782933877];0.365181191824659;0.5970442400888383;0.5759548551402768
2520;1;3496.0;100.0;5880;[0.0988095238095238, 0.25833333333333336, 0.4159863945578231, 0.22687074829931972];0.975482931021146;0.7156364167348289;0.7210373154058333
2521;1;3502.0;100.0;5928;[0.11740890688259109, 0.27631578947368424, 0.36791497975708504, 0.23836032388663966];0.9649943356392873;0.6363776108310653;0.6333495580695229
2522;1;3489.0;100.0;6017;[0.10952301811533988, 0.2757187967425627, 0.3805883330563404, 0.23416985208575702];0.9763457762670524;0.6960341351549979;0.6978858217236104
2523;1;3432.0;100.0;5975;[0.08167364016736402, 0.22493723849372385, 0.43447698744769875, 0.25891213389121337];0.9768025990013293;0.7605620251482655;0.7604552813303582
2524;1;3492.0;100.0;5915;[0.06525781910397295, 0.20929839391377852, 0.420625528317836, 0.30481825866441253];0.9842959785923389;0.862282225265867;0.8615398130874028
2525;1;3443.0;100.0;5904;[1.6937669376693767E-4, 0.014566395663956639, 0.2715108401084011, 0.7137533875338753];0.9940927654852634;0.940295128715646;0.93945656834718
2526;1;3521.0;100.0;5772;[0.034303534303534305, 0.16926541926541927, 0.44525294525294523, 0.35117810117810117];0.9810401556638042;0.8844086106972516;0.8834981458456479
2527;1;3487.0;101.0;5735;[0.09572798605056669, 0.25492589363557105, 0.4102877070619006, 0.23905841325196164];0.9935429559297502;0.8104122983564088;0.8137607416494435
2528;1;3508.0;100.0;5873;[0.13740847948237697, 0.2768602077302912, 0.3730631704410012, 0.21266814234633066];0.9752117932862329;0.7362227542360417;0.7316811397590811
2529;1;3526.0;100.0;5863;[0.15384615384615385, 0.3221900051168344, 0.341975098072659, 0.18198874296435272];0.9407656009259981;0.6435308028923423;0.6426633869442895
253;1;3531.0;100.0;5749;[0.13097930074795616, 0.2786571577665681, 0.3511915115672291, 0.23917202991824665];0.16722965927547526;0.500189989729296;0.5416986068239983
2530;1;3568.0;101.0;5862;[0.13391334015694303, 0.30586830433299217, 0.36625725008529514, 0.19396110542476971];0.9579857457213963;0.7067573031216072;0.6945873348810665
2531;1;3589.0;100.0;5984;[0.13669786096256684, 0.32787433155080214, 0.33656417112299464, 0.19886363636363635];0.9495008723316146;0.7880543447348278;0.7788853757417177
2532;1;3597.0;100.0;5804;[0.08201240523776705, 0.24328049620951067, 0.4116126809097174, 0.26309441764300484];0.9834981866302437;0.8735170313323295;0.8744234153153381
2533;1;3629.0;100.0;5739;[0.04425858163443108, 0.36765987105767556, 0.35250043561596095, 0.23558111169193238];0.9863416115729019;0.9662015528701;0.9636998286220195
2534;1;3604.0;100.0;5888;[0.08237092391304347, 0.37109375, 0.3921535326086957, 0.15438179347826086];0.9891372161691298;0.9115638669520855;0.909583801782651
2535;1;3751.0;100.0;5940;[0.1589225589225589, 0.3474747474747475, 0.3303030303030303, 0.1632996632996633];0.9499119977452846;0.8171986571917433;0.8157367164984215
2536;1;3732.0;100.0;5896;[0.17367706919945725, 0.317842605156038, 0.3404002713704206, 0.16808005427408412];0.9837020034216273;0.7472480774083783;0.7484252559860746
2537;1;3621.0;100.0;5826;[0.15911431513903193, 0.3237212495708891, 0.3408856848609681, 0.17627875042911087];0.9753193987298264;0.6619959406867675;0.6634060313682829
2538;1;3548.0;100.0;5832;[0.13425925925925927, 0.30761316872427985, 0.35065157750342935, 0.20747599451303156];0.9825261217288241;0.7081967439412458;0.7109393666440694
2539;1;3566.0;100.0;5802;[0.12116511547742158, 0.27163047225094794, 0.38383316097897274, 0.2233712512926577];0.9578805414214825;0.779927869237352;0.7696564705547809
254;1;3589.0;100.0;5734;[0.1670735960934775, 0.26961981164980814, 0.3074642483432159, 0.2558423439134984];0.04305715327249579;0.45172444460006306;0.45014714300733494
2540;1;3557.0;100.0;5840;[0.07996575342465753, 0.2183219178082192, 0.41078767123287674, 0.29092465753424657];0.9481522753055607;0.8437723464499384;0.8470231378719274
2541;1;3570.0;101.0;5916;[0.0037187288708586883, 0.02755240027045301, 0.33705206220419204, 0.6316768086544963];0.9610939288961846;0.916072317209795;0.9129202438268695
2542;1;3547.0;100.0;5832;[0.029320987654320986, 0.16941015089163236, 0.48010973936899864, 0.321159122085048];0.9703803050391592;0.8879993331490469;0.8933937356154664
2543;1;3596.0;100.0;5945;[0.07973086627417998, 0.2274179983179142, 0.4173254835996636, 0.27552565180824223];0.9622259023133438;0.8073988727332889;0.8070655714792668
2544;1;3506.0;100.0;5997;[0.10772052693013173, 0.26013006503251623, 0.39953309988327496, 0.23261630815407705];0.9268538221718543;0.7159750665944848;0.7091781476425344
2545;1;3423.0;100.0;5887;[0.12179378291149992, 0.28112790895192796, 0.37540343128928144, 0.22167487684729065];0.9058888527289254;0.6507402820523879;0.6516858622300461
2546;1;3523.0;100.0;5915;[0.0945054945054945, 0.2642434488588335, 0.40304311073541843, 0.2382079459002536];0.9355614228428846;0.6499450800726351;0.6456352334927754
2547;1;3440.0;100.0;5937;[0.09146033350176858, 0.2425467407781708, 0.41232945932289033, 0.2536634663971703];0.9433302650785592;0.7478627707022008;0.7506467470901149
2548;1;3488.0;100.0;5880;[0.044897959183673466, 0.19166666666666668, 0.4380952380952381, 0.32534013605442175];0.8909545131785666;0.8236382759165577;0.8220975827364232
2549;1;3427.0;100.0;5839;[0.001883884226751156, 0.02671690357938003, 0.3017640006850488, 0.66963521150882];0.9004529511382866;0.894477774042692;0.8952685839308704
255;1;3476.0;100.0;5775;[0.18735930735930736, 0.30372294372294373, 0.3203463203463203, 0.18857142857142858];0.24332622656372516;0.5882815725758674;0.582592290274431
2550;1;3497.0;100.0;5880;[0.01173469387755102, 0.0933673469387755, 0.4008503401360544, 0.49404761904761907];0.93580294507883;0.8580134640924372;0.8641517797279444
2551;1;3472.0;100.0;5784;[0.04304979253112033, 0.17652143845089904, 0.44190871369294604, 0.3385200553250346];0.9663134833605035;0.7647239716568943;0.776140527909368
2552;1;3498.0;100.0;5772;[0.07917532917532917, 0.2344074844074844, 0.4346846846846847, 0.2517325017325017];0.925295443869446;0.7020407256809708;0.6974789513315252
2553;1;3385.0;100.0;5842;[0.10972269770626497, 0.26463539883601506, 0.39626840123245466, 0.2293735022252653];0.9055680656062972;0.6208607226826411;0.6095987550733891
2554;1;3506.0;101.0;5760;[0.10486111111111111, 0.27239583333333334, 0.3831597222222222, 0.23958333333333334];0.9139070856478411;0.6485671310346367;0.6562029566564153
2555;1;3425.0;100.0;5850;[0.05282051282051282, 0.20478632478632477, 0.4464957264957265, 0.2958974358974359];0.8981070264494176;0.711124726532708;0.704311521133289
2556;1;3423.0;100.0;6006;[0.029803529803529804, 0.15151515151515152, 0.4249084249084249, 0.39377289377289376];0.8991873884875278;0.7829235592586956;0.7937687605254704
2557;1;3325.0;100.0;6018;[4.985044865403788E-4, 0.021269524759056163, 0.26786307743436355, 0.7103688933200398];0.9171540545481908;0.8756492029101944;0.8754285320295603
2558;1;3421.0;100.0;6008;[0.007490013315579228, 0.0690745672436751, 0.3784953395472703, 0.5449400798934754];0.948947802978829;0.8679271812093646;0.858498267868227
2559;1;3375.0;100.0;5925;[0.03814345991561181, 0.17046413502109706, 0.4465822784810127, 0.3448101265822785];0.9273493726648876;0.7564141299974939;0.7569959176148984
256;1;3480.0;100.0;5991;[0.16925388082123186, 0.3101318644633617, 0.3269904857285929, 0.19362376898681355];0.5426511968192634;0.6910369294323597;0.6821029395212131
2560;1;3538.0;100.0;5786;[0.06982371240926374, 0.21569305219495333, 0.44106463878326996, 0.27341859661251294];0.8949962613668538;0.6811211897734075;0.6860190009626481
2561;1;3425.0;100.0;5847;[0.09577561142466222, 0.2633829314178211, 0.40157345647340514, 0.2392680006841115];0.9288979624330312;0.6217722829296778;0.6203794805728367
2562;1;3396.0;100.0;6047;[0.08946585083512486, 0.23912683975525054, 0.3998677029932198, 0.27153960641640484];0.8594686754949539;0.6346989263941092;0.6306814710932516
2563;1;3424.0;100.0;5872;[0.060115803814713896, 0.2050408719346049, 0.4359673024523161, 0.29887602179836514];0.8894497555025583;0.6763731762432564;0.668933849502687
2564;1;3317.0;100.0;5854;[0.019473864024598567, 0.1405876323881107, 0.4145883156815852, 0.4253501879057055];0.9431339987718577;0.7893132578074094;0.7876675382279502
2565;1;3325.0;100.0;5923;[0.002363667060611177, 0.020091170015195003, 0.2583150430525072, 0.7192301198716866];0.8978161100193074;0.8551830029457108;0.8677144569171166
2566;1;3309.0;100.0;5825;[0.01201716738197425, 0.04669527896995708, 0.34437768240343347, 0.5969098712446352];0.863915517835054;0.8319383745279498;0.8288516044547953
2567;1;3339.0;100.0;5863;[0.032577178918642334, 0.15555176530786288, 0.4441412246290295, 0.3677298311444653];0.8497883452417394;0.7248867335995351;0.7228129293714924
2568;1;3360.0;100.0;5765;[0.05568083261058109, 0.21352992194275802, 0.4303555941023417, 0.30043365134431915];0.9374922403393836;0.6755273284711883;0.6815558939380345
2569;1;3479.0;100.0;6044;[0.09497021839841165, 0.250330906684315, 0.421409662475182, 0.23328921244209133];0.9040863096737858;0.6140017598176157;0.6180421714608003
257;1;3646.0;100.0;5861;[0.1764204060740488, 0.32195871011772736, 0.3127452653130865, 0.18887561849513734];0.7281304218520297;0.7701568813685448;0.7665230706871247
2570;1;3443.0;100.0;5829;[0.08697889861039629, 0.24069308629267455, 0.4043575227311717, 0.26797049236575743];0.8791787384725545;0.6450201443514981;0.6406229475265552
2571;1;3418.0;100.0;5935;[0.05240101095197978, 0.2092670598146588, 0.4348778433024431, 0.30345408593091827];0.9181561593110893;0.7189852093659215;0.7215836983443908
2572;1;3390.0;100.0;5931;[0.02680829539706626, 0.12544258978249873, 0.4301129657730568, 0.41763614904737817];0.8818307020801056;0.7751695353199737;0.7715110030266933
2573;1;3393.0;100.0;5852;[1.7088174982911826E-4, 0.02443609022556391, 0.3198906356801094, 0.6555023923444976];0.8930205195436929;0.855351738734739;0.8348353958143547
2574;1;3370.0;100.0;5892;[0.006449422946367957, 0.053801765105227425, 0.36490156143923963, 0.574847250509165];0.910748907793793;0.8401907596050788;0.8521636503821138
2575;1;3349.0;100.0;5783;[0.03527580840394259, 0.16721424865986512, 0.41950544699982706, 0.3780044959363652];0.9201923706910582;0.7727941279247221;0.7733682950859926
2576;1;3398.0;100.0;6023;[0.07039681221982401, 0.22895566993192762, 0.4198904200564503, 0.2807570977917981];0.9032998852093346;0.670107003037049;0.675591828457295
2577;1;3455.0;100.0;5855;[0.08830059777967549, 0.26387702818104186, 0.41195559350982064, 0.235866780529462];0.8958731011274711;0.6217827779159633;0.6173312756495865
2578;1;3405.0;100.0;5988;[0.10354041416165664, 0.2528390113560454, 0.3936205744822979, 0.25];0.900075137775196;0.6292806626661614;0.6344133344579309
2579;1;3410.0;100.0;5865;[0.07144075021312873, 0.22335890878090367, 0.4322250639386189, 0.2729752770673487];0.8652950697431531;0.7005445674337452;0.7100125428302179
258;1;3617.0;100.0;5817;[0.1760357572631941, 0.3262850266460375, 0.33488052260615436, 0.16279869348461407];0.8914875915677747;0.8392238702494017;0.8350695321627679
2580;1;3525.0;100.0;5979;[0.03077437698611808, 0.15654791771199197, 0.4688074928917879, 0.343870212410102];0.8886410644181443;0.77705080249189;0.7672378747399864
2581;1;3397.0;100.0;5765;[0.0067649609713790115, 0.05186470078057242, 0.3380745880312229, 0.6032957502168257];0.8704368077584255;0.8819520667502095;0.8830836454721397
2582;1;3539.0;100.0;5843;[0.004278623994523361, 0.07718637686120144, 0.389012493582064, 0.5295225055622111];0.8858404984566867;0.8599993446230801;0.8607109423384529
2583;1;3465.0;100.0;5934;[0.04920795416245366, 0.1939669700033704, 0.43865857768790023, 0.3181664981462757];0.8639928098169625;0.7298506619173755;0.7357297216263118
2584;1;3640.0;100.0;5750;[0.07843478260869566, 0.23530434782608695, 0.4285217391304348, 0.2577391304347826];0.9278680109329985;0.7057267784776201;0.7007389442175842
